FID,MN,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
142788,2,2016,25779,-73.91970537963559,40.61160640590648,1,0,0,1
142789,2,2016,21425,-73.98757673896536,40.765364181028815,1,1,0,0
142790,2,2016,18393,-73.94944978159579,40.6345074820184,1,0,0,1
142791,2,2016,46084,-73.87100156081205,40.72792452371829,1,0,0,1
142792,2,2016,29110,-73.90597000820298,40.66618181960552,1,1,0,0
142793,2,2016,39968,-73.7477450161868,40.69568854027072,1,0,0,1
142794,2,2016,24394,-73.94487941977275,40.83405978023524,1,0,0,1
142795,2,2016,41627,-73.9248446228427,40.74565262123232,1,0,0,1
142796,2,2016,53109,-73.84361155694903,40.839348324796966,1,1,0,0
142797,2,2016,18968,-73.95276824048598,40.675354467793156,1,0,0,1
142798,2,2016,61565,-73.73370630738465,40.74278250167504,1,0,0,1
142799,2,2016,23426,-73.96941543903479,40.79536077907839,1,1,0,0
142800,2,2016,20682,-73.99326016170723,40.722354426572494,1,0,0,1
142801,2,2016,18688,-73.97078154317875,40.67485465930724,1,0,0,1
142802,2,2016,29616,-73.88303083306852,40.68108517454783,1,0,0,1
142803,2,2016,53647,-73.8544079876661,40.854199978374304,1,1,0,0
142804,2,2016,29789,-73.87266847812047,40.66629022419024,1,0,0,1
142805,2,2016,55507,-73.82946930214712,40.7581935358094,1,1,1,0
142806,2,2016,39760,-73.75810244997163,40.71200510981718,1,0,0,1
142807,2,2016,44276,-73.91027479994409,40.84488266002453,1,0,0,1
142808,2,2016,23524,-73.95825534968913,40.772965336302256,1,1,0,1
142809,2,2016,31823,-73.84243585450858,40.6692885566216,1,0,0,1
142810,2,2016,21334,-73.99290928757274,40.74785495094853,1,0,1,1
142811,2,2016,28869,-73.89104137917572,40.6386188061503,1,0,0,1
142812,2,2016,56007,-73.80574984852952,40.76817990510151,1,0,0,1
142813,2,2016,39334,-73.73692644064955,40.668300616895365,1,0,0,1
142814,2,2016,50104,-73.8562250657174,40.727904031826284,1,0,0,1
142815,2,2016,33114,-73.81574856275658,40.583490752523744,1,0,0,1
142816,2,2016,14567,-74.00164857108881,40.684009123831316,1,0,0,1
142817,2,2016,16563,-73.96691975216186,40.58335247335796,1,0,0,1
142818,2,2016,48359,-73.87976848837282,40.83113917930686,1,0,0,1
142819,2,2016,13655,-73.98829657529312,40.63180388803647,1,0,1,0
142820,2,2016,44425,-73.9284110011954,40.85660606699177,1,0,0,1
142821,2,2016,54549,-73.84416504979366,40.896896707188006,1,0,0,1
142822,2,2016,26156,-73.9342681291908,40.651562352182175,1,0,0,1
142823,2,2016,17008,-73.95260704347663,40.59925061798085,1,1,0,0
142824,2,2016,24303,-73.94484501039102,40.82154975057079,1,1,0,0
142825,2,2016,26613,-73.90852673431763,40.63573945098962,1,0,0,1
142826,2,2016,20238,-74.00629841746915,40.722549502868326,1,1,0,0
142827,2,2016,21235,-73.9985803448831,40.76427995079379,1,0,0,1
142828,2,2016,19746,-73.9534139802882,40.6948931350256,1,1,0,0
142829,2,2016,48848,-73.89300270052287,40.867881067541546,1,0,0,1
142830,2,2016,41665,-73.9229956504402,40.76084935415538,1,0,1,0
142831,2,2016,54662,-73.83356728238267,40.71614253531165,1,1,0,0
142832,2,2016,24137,-73.95302697005147,40.802533137569775,1,0,0,1
142833,2,2016,27293,-73.90851642310895,40.681803943244454,1,0,1,0
142834,2,2016,40355,-73.73149386502303,40.71147001954744,1,0,0,1
142835,2,2016,20574,-73.99382785640366,40.718144476736214,1,1,0,0
142836,2,2016,61714,-73.75580112952404,40.7473316141449,1,1,0,0
142837,2,2016,13635,-73.98948868191032,40.62336951023704,1,0,0,1
142838,2,2016,42170,-73.92730372529299,40.77052655805984,1,1,0,0
142839,2,2016,19649,-73.95446646264888,40.69101683879492,1,0,1,0
142840,2,2016,15731,-73.99242347208946,40.69427608882848,1,1,0,0
142841,2,2016,34371,-73.80177087245906,40.680088695178384,1,0,0,1
142842,2,2016,27975,-73.91195186479042,40.70678448091283,1,1,0,0
142843,2,2016,37784,-73.76539368773406,40.69206518303738,1,0,0,1
142844,2,2016,55746,-73.81351861515155,40.74834483903511,1,0,0,1
142845,2,2016,45430,-73.89534070110595,40.72592049677464,1,0,0,1
142846,2,2016,47454,-73.89193001391413,40.82465640945287,1,1,0,0
142847,2,2016,28989,-73.8834955179795,40.64941055676781,1,0,0,1
142848,2,2016,19071,-73.94415120164906,40.67815635878232,1,0,0,1
142849,2,2016,13317,-74.00592637577398,40.62864409301396,1,0,0,1
142850,2,2016,13474,-73.99575453449273,40.61045634587804,1,0,0,1
142851,2,2016,41600,-73.9285010691519,40.758128614584365,1,1,0,1
142852,2,2016,20859,-73.98586970910198,40.71751813665809,1,0,0,1
142853,2,2016,34250,-73.80449234843901,40.672278763997156,1,1,0,0
142854,2,2016,21168,-74.00218297677625,40.760776067601064,1,0,0,1
142855,2,2016,27355,-73.94007704125333,40.70910254535651,1,0,0,1
142856,2,2016,41869,-73.91291677957915,40.76916129731178,1,1,0,0
142857,2,2016,21409,-73.98979085379693,40.757233131106645,1,1,1,0
142858,2,2016,29107,-73.90478193767429,40.66156819819553,1,0,0,1
142859,2,2016,12821,-73.99530829578977,40.594427586117185,1,0,0,1
142860,2,2016,34245,-73.80357638224629,40.670484453482494,1,0,0,1
142861,2,2016,18852,-73.95912340006242,40.67751364219904,1,1,0,0
142862,2,2016,12776,-73.99865586635947,40.59726856187199,1,0,0,1
142863,2,2016,44531,-73.92123199585741,40.86131167535922,1,0,0,1
142864,2,2016,60371,-73.7798554258905,40.77574562060204,1,1,0,0
142865,2,2016,34357,-73.80168194721334,40.674383848892205,1,0,0,1
142866,2,2016,65401,-73.9443878859347,40.70042452325933,1,0,0,1
142867,2,2016,58921,-73.7739224270397,40.71580619312804,1,0,0,1
142868,2,2016,17830,-73.9448081613746,40.63012716696654,1,0,0,1
142869,2,2016,19730,-73.95465594791798,40.714074979184105,1,1,0,0
142870,2,2016,12194,-74.0184307029794,40.64083732725818,1,0,0,1
142871,2,2016,38295,-73.74869062779584,40.60787392530085,1,1,0,0
142872,2,2016,63058,-73.71382320707768,40.74427883814132,1,0,0,1
142873,2,2016,36122,-73.76564616563282,40.65998853620236,1,0,0,1
142874,2,2016,16834,-73.95864980640448,40.605697402904475,1,1,0,0
142875,2,2016,21225,-73.99831474491471,40.76082320841597,1,1,0,0
142876,2,2016,18235,-73.95814068518936,40.647503403315994,1,0,0,1
142877,2,2016,42002,-73.94292777224051,40.789948822552226,1,0,0,1
142878,2,2016,48836,-73.89579308262174,40.86421556633629,1,0,0,1
142879,2,2016,60147,-73.79473401677174,40.784049188985314,1,1,0,0
142880,2,2016,37875,-73.76605109527956,40.713282320187695,1,1,0,0
142881,2,2016,52953,-73.84743717804457,40.838978924617145,1,0,0,1
142882,2,2016,22745,-73.96524094478352,40.755129928878475,1,0,1,0
142883,2,2016,50707,-73.86907770842673,40.752029730974705,1,0,0,1
142884,2,2016,39542,-73.72791807716405,40.67234092714031,1,0,0,1
142885,2,2016,41598,-73.92575429270579,40.75471089858158,1,1,0,0
142886,2,2016,69102,-73.99803597320647,40.71375683520912,1,1,0,0
142887,2,2016,12212,-74.01707413881903,40.64553744033573,1,1,0,0
142888,2,2016,50953,-73.85876325008822,40.75071697146375,1,1,0,0
142889,2,2016,17678,-73.95319160242083,40.608807737827185,1,0,0,1
142890,2,2016,15726,-73.99144825435782,40.69159658048045,1,1,0,1
142891,2,2016,34154,-73.80872540397208,40.67220405044306,1,1,0,0
142892,2,2016,13218,-74.0119082382117,40.63323440506173,1,1,0,0
142893,2,2016,29444,-73.89005567847559,40.675357404059625,1,0,0,1
142894,2,2016,37436,-73.78355380821611,40.71058336563,1,1,0,0
142895,2,2016,27382,-73.93924249346374,40.68902355374155,1,0,0,1
142896,2,2016,41428,-73.93763535449348,40.76647487129413,1,0,0,1
142897,2,2016,32383,-73.85818745235599,40.71159954527699,1,1,0,1
142898,2,2016,13596,-73.99166432533195,40.63201648787327,1,0,0,1
142899,2,2016,49554,-73.89080543984419,40.884867843764845,1,1,0,0
142900,2,2016,18454,-73.9476009177883,40.6595857726798,1,0,0,1
142901,2,2016,43762,-73.92810746949536,40.83099652629993,1,0,0,1
142902,2,2016,20983,-73.98196782185761,40.73198256033577,1,0,0,1
142903,2,2016,21373,-73.98901110945388,40.743795647930504,1,1,0,0
142904,2,2016,40451,-73.72816679221063,40.711032017030114,1,0,0,1
142905,2,2016,24213,-73.94882052044396,40.808294465427096,1,1,0,0
142906,2,2016,39405,-73.73401828987146,40.663790331222884,1,0,0,1
142907,2,2016,54343,-73.85429882776575,40.898449654678465,1,1,0,0
142908,2,2016,42452,-73.9408555515177,40.81410594186251,1,0,0,1
142909,2,2016,39495,-73.72948622320303,40.663640154281296,1,0,0,1
142910,2,2016,18216,-73.95875335872383,40.64377225698031,1,1,0,0
142911,2,2016,16399,-73.97455422792055,40.58250194600411,1,0,0,1
142912,2,2016,23482,-73.96308760190009,40.77500284253706,1,1,0,0
142913,2,2016,23367,-73.97228195995234,40.793980515413864,1,1,0,0
142914,2,2016,59319,-73.79019026283127,40.76439697842584,1,1,0,0
142915,2,2016,21000,-73.98266497474584,40.73949733274486,1,1,0,0
142916,2,2016,9171,-74.09010830306634,40.609403389216425,1,0,0,1
142917,2,2016,13053,-73.98390103013304,40.58957282552458,1,1,0,0
142918,2,2016,31921,-73.8421458774591,40.6682980324738,1,0,0,1
142919,2,2016,12068,-74.02351866455591,40.63461578666451,1,0,1,0
142920,2,2016,24389,-73.94314262721535,40.828308746866846,1,0,0,1
142921,2,2016,24033,-73.96016305776376,40.81973174450914,1,1,0,0
142922,2,2016,30174,-73.89456557382421,40.70277712498847,1,1,0,0
142923,2,2016,54252,-73.85968348786774,40.8892227363777,1,1,0,0
142924,2,2016,22749,-73.96529307519475,40.7593078371069,1,0,0,1
142925,2,2016,26327,-73.92493115079317,40.64471359144003,1,0,0,1
142926,2,2016,15949,-73.9835726145412,40.68878595323693,1,0,0,1
142927,2,2016,11738,-74.02835031648145,40.622798626972774,1,1,0,0
142928,2,2016,18281,-73.95404358601513,40.63887754891925,1,1,0,0
142929,2,2016,17833,-73.94415535252088,40.62950828487558,1,0,0,1
142930,2,2016,23508,-73.96280590707359,40.7942358132522,1,0,0,1
142931,2,2016,11868,-74.01973592294875,40.63288491687725,1,0,0,1
142932,2,2016,39847,-73.7524596552154,40.7103165636717,1,0,0,1
142933,2,2016,15620,-73.99533325874944,40.68822630857706,1,0,0,1
142934,2,2016,447,-74.23926563189195,40.52538633456032,1,0,0,1
142935,2,2016,11191,-74.08177940494004,40.636623013964936,1,0,1,1
142936,2,2016,48750,-73.89773815472194,40.861351136784336,1,1,1,0
142937,2,2016,23415,-73.97178424710019,40.7946509427825,1,1,0,0
142938,2,2016,44137,-73.91542656727502,40.85047856516089,1,0,0,1
142939,2,2016,48666,-73.9010796699297,40.862756383696926,1,0,1,0
142940,2,2016,37099,-73.79357708704956,40.699756471422965,1,0,0,1
142941,2,2016,51671,-73.84611275131623,40.778605320054005,1,0,0,1
142942,2,2016,40550,-73.9406677260847,40.71844728851107,1,0,0,1
142943,2,2016,20569,-73.99605872723522,40.71623163993241,1,0,1,0
142944,2,2016,47326,-73.89893339015363,40.821068167445134,1,1,0,0
142945,2,2016,56166,-73.82625348567719,40.774520658993175,1,1,0,0
142946,2,2016,16631,-73.96696248654744,40.605674184857634,1,1,0,0
142947,2,2016,13861,-74.01090222458349,40.64454699915647,1,0,1,0
142948,2,2016,39195,-73.74473670661334,40.66743090301711,1,0,0,1
142949,2,2016,37042,-73.79679902108721,40.704697464048564,1,1,0,0
142950,2,2016,43581,-73.93518070058924,40.844846729322455,1,1,0,0
142951,2,2016,41920,-73.90988590075955,40.757947656676826,1,0,0,1
142952,2,2016,15343,-74.00653116877245,40.70822712598064,1,0,0,1
142953,2,2016,27201,-73.91107588044095,40.6747570606844,1,0,0,1
142954,2,2016,18613,-73.97546679351423,40.67446628993135,1,1,0,0
142955,2,2016,44976,-73.90938209948797,40.88136332606593,1,1,0,0
142956,2,2016,46154,-73.90680515365166,40.74465901035524,1,1,0,0
142957,2,2016,18971,-73.95298672708502,40.67872199523429,1,0,1,0
142958,2,2016,22566,-73.97314042642766,40.748538367302814,1,0,0,1
142959,2,2016,55396,-73.83469042580424,40.746902698058776,1,0,0,1
142960,2,2016,53893,-73.84436539306975,40.86522978470829,1,0,0,1
142961,2,2016,6144,-74.14669979173549,40.6249139636713,1,1,0,0
142962,2,2016,38540,-73.74160077834438,40.638791096750786,1,0,0,1
142963,2,2016,20818,-73.98667980956269,40.733978196533954,1,1,0,0
142964,2,2016,25713,-73.92288038070947,40.61016375614703,1,1,0,0
142965,2,2016,33822,-73.82670197226506,40.687473208840544,1,0,0,1
142966,2,2016,21335,-73.99246239832264,40.74846973413743,1,0,1,0
142967,2,2016,15795,-73.99253679060081,40.712457174281376,1,0,0,1
142968,2,2016,41802,-73.91764119778793,40.769839206255824,1,0,0,1
142969,2,2016,8539,-74.12043693335494,40.63224001563189,1,1,0,0
142970,2,2016,53989,-73.83822143465444,40.8688139662215,1,0,0,1
142971,2,2016,37043,-73.79568993230731,40.70514836373624,1,1,0,1
142972,2,2016,33855,-73.82216975906499,40.67269282309721,1,0,0,1
142973,2,2016,18176,-73.96140739687961,40.652169857783335,1,1,1,0
142974,2,2016,31597,-73.85439330769316,40.67966011317339,1,0,1,0
142975,2,2016,46695,-73.88299918336438,40.747734401889936,1,0,0,1
142976,2,2016,22569,-73.97538295840407,40.74948305821847,1,0,0,1
142977,2,2016,42422,-73.94066549981237,40.79992996582614,1,1,0,0
142978,2,2016,18891,-73.95733911686321,40.67241389216677,1,0,0,1
142979,2,2016,12070,-74.02566615302186,40.63666778137994,1,1,0,0
142980,2,2016,34960,-73.81186315171234,40.69163007989874,1,1,0,0
142981,2,2016,34912,-73.81524272786373,40.70420243899337,1,0,0,1
142982,2,2016,34113,-73.81064562471515,40.68354170527604,1,0,1,0
142983,2,2016,44214,-73.9123634566417,40.847683339102005,1,1,0,1
142984,2,2016,59161,-73.79799649871762,40.76276912651947,1,0,0,1
142985,2,2016,43073,-73.9167633949118,40.816557357122655,1,1,0,1
142986,2,2016,18987,-73.95102805986994,40.687666489447714,1,0,0,1
142987,2,2016,41701,-73.92079784805951,40.746890690906135,1,1,0,0
142988,2,2016,18300,-73.95565196255461,40.64663041008642,1,1,0,0
142989,2,2016,2169,-74.18511652507317,40.54889373877025,1,1,0,0
142990,2,2016,15325,-74.00602039498062,40.70614236245881,1,1,0,0
142991,2,2016,38722,-73.76293781089103,40.66921946779204,1,0,0,1
142992,2,2016,46835,-73.87462946325594,40.748613927933505,1,0,1,0
142993,2,2016,54259,-73.85773180490315,40.89275399856721,1,0,0,1
142994,2,2016,52743,-73.85562314189625,40.83192714325314,1,0,0,1
142995,2,2016,15274,-74.00860085404429,40.71139224002821,1,0,0,1
142996,2,2016,30246,-73.8908654206835,40.70110413381826,1,1,0,0
142997,2,2016,41742,-73.91898633324881,40.76577129304613,1,1,1,0
142998,2,2016,53427,-73.86481380625996,40.85444336519815,1,0,0,1
142999,2,2016,15836,-73.9865682219223,40.688408252504345,1,1,0,0
143000,2,2016,27070,-73.9191213032978,40.67797556725855,1,1,0,0
143001,2,2016,26702,-73.94228420403194,40.668461426753616,1,1,0,0
143002,2,2016,29213,-73.90326962669795,40.670793130945796,1,0,0,1
143003,2,2016,15357,-74.00766570409837,40.71253264165247,1,0,0,1
143004,2,2016,18874,-73.9570434347087,40.66196515101804,1,0,0,1
143005,2,2016,42397,-73.90894604033133,40.771597989841965,1,1,0,0
143006,2,2016,4568,-74.1558509047878,40.56377444410507,1,0,0,1
143007,2,2016,37140,-73.7926214613571,40.70999674098153,1,1,0,0
143008,2,2016,34012,-73.81694695637607,40.679755560046424,1,0,0,1
143009,2,2016,55423,-73.8313490575387,40.756480530608336,1,0,0,1
143010,2,2016,42524,-73.9367204261241,40.81976997039426,1,1,0,1
143011,2,2016,58249,-73.83129242886876,40.88781369542501,1,1,0,0
143012,2,2016,39730,-73.75735334684049,40.699310569864906,1,0,0,1
143013,2,2016,50229,-73.85287299692143,40.73928891624388,1,1,0,0
143014,2,2016,23525,-73.96100848582455,40.774955322643045,1,0,0,1
143015,2,2016,29240,-73.90168375551058,40.67566424261785,1,0,0,1
143016,2,2016,54156,-73.86691694942651,40.896082685075896,1,0,0,1
143017,2,2016,19013,-73.94739574625277,40.67327167573559,1,0,0,1
143018,2,2016,42408,-73.90738039924642,40.77719732278012,1,0,0,1
143019,2,2016,43064,-73.9164738430963,40.812312322356135,1,1,0,0
143020,2,2016,29736,-73.87587979903842,40.673516928266324,1,0,0,1
143021,2,2016,19606,-73.95925195911717,40.70890386913304,1,0,1,0
143022,2,2016,47989,-73.8983653587113,40.85191325535041,1,1,0,1
143023,2,2016,49030,-73.88273468011212,40.85767988875193,1,0,0,1
143024,2,2016,17758,-73.94881988936638,40.621681847597436,1,0,0,1
143025,2,2016,54136,-73.86497363147271,40.88066526945491,1,0,0,1
143026,2,2016,39239,-73.73939009654777,40.66282247321796,1,0,0,1
143027,2,2016,20507,-73.99881172283149,40.72302140893599,1,0,1,0
143028,2,2016,27324,-73.94220058703982,40.700890667232144,1,0,1,0
143029,2,2016,29340,-73.89310328259386,40.66183482896052,1,1,0,0
143030,2,2016,34905,-73.81686030461601,40.702444330753345,1,1,0,1
143031,2,2016,26105,-73.9363866201337,40.65344517467558,1,1,0,0
143032,2,2016,15319,-74.00712975131127,40.70637505426495,1,1,1,0
143033,2,2016,11731,-74.02868000256706,40.62199620866845,1,0,0,1
143034,2,2016,52895,-73.85136789656609,40.850303704298646,1,1,0,1
143035,2,2016,55559,-73.8262001594603,40.746556750321325,1,1,0,1
143036,2,2016,37141,-73.79202854613915,40.71106937139125,1,1,0,0
143037,2,2016,16833,-73.95913611381614,40.60327358779696,1,1,0,0
143038,2,2016,8236,-74.09722072946023,40.595365154775365,1,1,0,1
143039,2,2016,19502,-73.96309795307684,40.70589986909493,1,1,0,0
143040,2,2016,19702,-73.95713614808392,40.71223920301345,1,0,0,1
143041,2,2016,20707,-73.99363904968403,40.7272892111116,1,1,0,0
143042,2,2016,6225,-74.14233611506083,40.61660864352852,1,1,0,0
143043,2,2016,44112,-73.91586647838706,40.844793924992096,1,1,0,0
143044,2,2016,59209,-73.79237517994753,40.75307044792333,1,0,0,1
143045,2,2016,11913,-74.0163432240283,40.63028559563975,1,0,0,1
143046,2,2016,28945,-73.88794902831863,40.65204097394274,1,0,0,1
143047,2,2016,38769,-73.76281249923787,40.68029631310507,1,0,0,1
143048,2,2016,21011,-73.98085965444916,40.74196976755151,1,1,0,1
143049,2,2016,15133,-74.01442983215773,40.703150647250865,1,1,0,0
143050,2,2016,18824,-73.96033682939088,40.66410869801836,1,1,0,0
143051,2,2016,46914,-73.8718409585804,40.748905577212675,1,0,1,0
143052,2,2016,44073,-73.91664329465641,40.83413588612034,1,1,0,0
143053,2,2016,27176,-73.91417111869792,40.67145663540308,1,0,0,1
143054,2,2016,21495,-73.98155997045079,40.743881883244036,1,1,0,0
143055,2,2016,32478,-73.85006954952856,40.689840521223466,1,0,0,1
143056,2,2016,41212,-73.91064619687955,40.72237217211718,1,0,0,1
143057,2,2016,42753,-73.92988099705988,40.81304070463178,1,0,0,1
143058,2,2016,24017,-73.95971879920832,40.81552633362345,1,1,0,0
143059,2,2016,55064,-73.81514620846791,40.72968596463338,1,0,0,1
143060,2,2016,21257,-73.99484363881591,40.75029330926925,1,1,1,0
143061,2,2016,39842,-73.7549734044788,40.71162451746912,1,0,0,1
143062,2,2016,41132,-73.91688713662434,40.742786756213114,1,0,0,1
143063,2,2016,56532,-73.80985185228661,40.78644977886778,1,0,0,1
143064,2,2016,12562,-73.98968697872628,40.57400455087004,1,1,0,0
143065,2,2016,20657,-73.99373353894416,40.74162220153466,1,1,0,0
143066,2,2016,22756,-73.96772705905461,40.76285165193953,1,1,0,0
143067,2,2016,9101,-74.092399128312,40.6070722893657,1,0,0,1
143068,2,2016,54228,-73.8598725677019,40.89675079370336,1,1,0,0
143069,2,2016,44158,-73.91368088678998,40.832263586372406,1,1,0,0
143070,2,2016,29860,-73.90434241020134,40.69083612715015,1,0,0,1
143071,2,2016,15769,-73.99325388202438,40.702411971633396,1,1,0,0
143072,2,2016,45283,-73.89986900002997,40.738440190565626,1,0,0,1
143073,2,2016,6087,-74.14719646687003,40.60856292942297,1,0,0,1
143074,2,2016,6601,-74.1318041190014,40.62102069103445,1,1,0,1
143075,2,2016,26191,-73.93104187726018,40.63967587438399,1,0,0,1
143076,2,2016,48943,-73.88685115405794,40.85409553157186,1,1,0,0
143077,2,2016,22696,-73.97025814688193,40.76228875265644,1,0,0,1
143078,2,2016,27805,-73.91840015502036,40.68964598455704,1,0,0,1
143079,2,2016,42008,-73.94103496899277,40.79254666836738,1,1,0,0
143080,2,2016,24276,-73.94548195177308,40.80777262699677,1,1,0,1
143081,2,2016,21790,-73.97797698766628,40.72528822378007,1,0,0,1
143082,2,2016,19538,-73.96029281697851,40.69034625019375,1,0,0,1
143083,2,2016,20434,-74.00239106940354,40.73433981161234,1,0,0,1
143084,2,2016,27737,-73.92516276189505,40.698102265038145,1,1,0,0
143085,2,2016,29439,-73.89216373483785,40.67627997833489,1,0,0,1
143086,2,2016,46287,-73.90298912380791,40.753708382240326,1,0,0,1
143087,2,2016,42756,-73.9291917894754,40.812519671643116,1,1,0,1
143088,2,2016,54352,-73.85405231568694,40.903194356880825,1,0,0,1
143089,2,2016,22160,-73.95666936000181,40.7424868696962,1,1,0,0
143090,2,2016,44216,-73.91167991134522,40.8486395189549,1,1,0,0
143091,2,2016,22500,-73.97604824904884,40.751441393643276,1,1,0,1
143092,2,2016,21725,-73.98207931257578,40.77792979806904,1,1,0,0
143093,2,2016,53860,-73.84636783982769,40.87703471743465,1,0,0,1
143094,2,2016,20526,-73.99788585733589,40.72931044215385,1,0,0,1
143095,2,2016,36971,-73.7643957659891,40.685641740593034,1,0,0,1
143096,2,2016,19992,-74.01286663166266,40.71717610078971,1,1,0,0
143097,2,2016,22564,-73.97360737993223,40.74792545488271,1,1,0,0
143098,2,2016,20640,-73.99635236117581,40.732252950051326,1,1,0,0
143099,2,2016,45180,-73.90633117866062,40.74171424594618,1,0,0,1
143100,2,2016,37667,-73.77065838971102,40.710818843166344,1,0,0,1
143101,2,2016,57539,-73.8270315153676,40.84131818609242,1,0,0,1
143102,2,2016,23087,-73.95278747002465,40.768170404338754,1,1,0,0
143103,2,2016,12069,-74.02323533368012,40.635318753346034,1,0,0,1
143104,2,2016,43602,-73.93284984948347,40.8480381092713,1,0,0,1
143105,2,2016,17403,-73.96678232589781,40.61210945721251,1,0,0,1
143106,2,2016,27499,-73.93281494926646,40.70357711201588,1,0,0,1
143107,2,2016,53112,-73.84306252782748,40.83979720595329,1,1,0,0
143108,2,2016,25606,-73.93246245605476,40.61860132022967,1,1,0,0
143109,2,2016,48045,-73.8934739765687,40.84286198787039,1,1,0,0
143110,2,2016,29333,-73.89494951282245,40.661016068865464,1,0,0,1
143111,2,2016,41268,-73.90732904147289,40.74251478480837,1,0,0,1
143112,2,2016,49609,-73.88124422536711,40.882709633034466,1,1,0,1
143113,2,2016,27237,-73.90985632444453,40.66241136114428,1,1,0,0
143114,2,2016,43248,-73.90820688930292,40.807152186194415,1,0,0,1
143115,2,2016,50896,-73.86046427234798,40.75393941892583,1,0,1,0
143116,2,2016,53407,-73.87005983836733,40.87829031701041,1,0,0,1
143117,2,2016,26197,-73.92935451305776,40.642134318887,1,1,0,0
143118,2,2016,23883,-73.96571144278904,40.80043806965369,1,0,1,0
143119,2,2016,48954,-73.88681680262356,40.856433831612115,1,0,0,1
143120,2,2016,37063,-73.79562396210989,40.711757904457116,1,1,0,0
143121,2,2016,60958,-73.76240333738001,40.71980858144643,1,1,0,0
143122,2,2016,40498,-73.72601116099806,40.67807833747106,1,1,0,0
143123,2,2016,15474,-74.00113646731923,40.71017596390447,1,0,0,1
143124,2,2016,21537,-73.9822156304724,40.76473425989132,1,1,0,1
143125,2,2016,26690,-73.9400297694668,40.663020742056496,1,0,0,1
143126,2,2016,41039,-73.91796696720623,40.72850076980513,1,0,0,1
143127,2,2016,46703,-73.88503709091047,40.75373104479925,1,1,0,0
143128,2,2016,21190,-74.00084826830462,40.74714677390122,1,1,0,1
143129,2,2016,18355,-73.95066545349793,40.643127397426696,1,1,0,0
143130,2,2016,38581,-73.7407484416908,40.65847579509181,1,0,0,1
143131,2,2016,26897,-73.92613850323858,40.66283282915468,1,1,0,0
143132,2,2016,445,-74.239267903025,40.5250281795196,1,0,0,1
143133,2,2016,32614,-73.84500533196255,40.689243911620615,1,0,0,1
143134,2,2016,26588,-73.91232824419932,40.65413478180968,1,0,0,1
143135,2,2016,21740,-73.98166160755788,40.78366057040245,1,1,0,0
143136,2,2016,21333,-73.99335902235046,40.7472352222949,1,0,0,1
143137,2,2016,21253,-73.99426258642544,40.74600398165701,1,0,1,0
143138,2,2016,18293,-73.95549345019334,40.642827324526074,1,1,0,0
143139,2,2016,17924,-73.9754881041991,40.63827032614067,1,0,0,1
143140,2,2016,19628,-73.95947403761994,40.71499759332939,1,0,1,0
143141,2,2016,47005,-73.90319073341134,40.77082458282172,1,0,0,1
143142,2,2016,56272,-73.82224127683496,40.78169387923523,1,1,0,0
143143,2,2016,25819,-73.92041799888129,40.630904384028156,1,0,0,1
143144,2,2016,48081,-73.89189120082936,40.82854720890172,1,0,0,1
143145,2,2016,25572,-73.93389495646487,40.630151361794745,1,0,0,1
143146,2,2016,15590,-73.99970165835707,40.71178044799144,1,1,0,0
143147,2,2016,22914,-73.96106754486651,40.76085809223928,1,1,0,0
143148,2,2016,41080,-73.91890953779199,40.73735689412132,1,0,0,1
143149,2,2016,41235,-73.90740997328345,40.72720873862689,1,0,0,1
143150,2,2016,65809,-73.93881390821423,40.704263189410206,1,0,1,0
143151,2,2016,55117,-73.81062583827905,40.72441984225003,1,1,0,0
143152,2,2016,12095,-74.02276954160776,40.64346845828922,1,0,0,1
143153,2,2016,20497,-73.99805386510016,40.71958127294909,1,1,0,0
143154,2,2016,19854,-73.94785367218017,40.704111382678406,1,0,1,0
143155,2,2016,17926,-73.97346561610105,40.638495114964606,1,1,0,0
143156,2,2016,48207,-73.88659802380438,40.83927905038811,1,0,0,1
143157,2,2016,41894,-73.90884696146905,40.74677523283891,1,0,0,1
143158,2,2016,42773,-73.92903161561469,40.81674691206285,1,0,0,1
143159,2,2016,34647,-73.82391370253535,40.690544307558,1,1,0,0
143160,2,2016,47799,-73.90632225909236,40.847579645226205,1,0,0,1
143161,2,2016,14088,-73.99548473502759,40.635233310862816,1,1,0,0
143162,2,2016,47304,-73.89844723533987,40.813176502433755,1,0,0,1
143163,2,2016,29525,-73.88686063101483,40.677359592658405,1,0,0,1
143164,2,2016,13097,-73.98306556175314,40.60549703190472,1,1,0,0
143165,2,2016,40024,-73.74627586359715,40.71172312151618,1,0,0,1
143166,2,2016,14979,-73.98612278194723,40.66146895506808,1,1,0,0
143167,2,2016,14280,-73.98132887644908,40.64718167216198,1,0,0,1
143168,2,2016,42423,-73.9402061319172,40.80055706117413,1,1,0,0
143169,2,2016,26357,-73.92215814829427,40.65431616775807,1,0,0,1
143170,2,2016,13437,-74.00052987538581,40.62348993882893,1,0,1,0
143171,2,2016,20091,-74.01096354176562,40.72617662030553,1,0,0,1
143172,2,2016,27990,-73.91423748532699,40.71442495569873,1,0,0,1
143173,2,2016,21221,-73.99730671483141,40.75711050701693,1,0,0,1
143174,2,2016,20558,-73.9996839219568,40.7385522489594,1,1,0,1
