FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,Lon,Lat,STREET1,STREET2
1453,1,1453,1,0,0,1,11,2010,31495,-73.85825153737893,40.674135610584926,78 STREET,NORTH CONDUIT AVENUE
1454,1,1454,1,1,0,0,11,2010,17327,-73.97241481661838,40.63299383401401,OCEAN PARKWAY,18 AVENUE
1455,1,1455,1,1,0,0,11,2010,18393,-73.94944978159579,40.6345074820184,FLATBUSH AVENUE,GLENWOOD ROAD
1456,1,1456,1,1,0,0,11,2010,15257,-74.00998739164773,40.709805672064626,BROADWAY,CORTLANDT STREET
1457,1,1457,1,1,0,0,11,2010,49697,-73.90321502290763,40.910128896755026,RIVERDALE AVENUE,WEST 261 STREET
1458,1,1458,1,0,0,1,11,2010,59190,-73.79241575922723,40.74677486788026,UTOPIA PARKWAY,UNDERHILL AVENUE
1459,1,1459,1,1,0,0,11,2010,47389,-73.89490478886638,40.82098751957813,EAST 163 STREET,TIFFANY STREET
1460,1,1460,1,1,0,0,11,2010,19090,-73.94432825938885,40.68543830085875,MADISON STREET,TOMPKINS AVENUE
1461,1,1461,1,1,0,0,1,2010,12961,-73.98671582273604,40.584568499520486,AVENUE Z,BELT PARKWAY EXIT 6 NORTH WB
1462,1,1462,1,1,0,0,1,2010,42592,-73.9357554824459,40.815325584580584,EAST 139 STREET,WEST 139 STREET
1463,1,1463,1,1,0,0,1,2010,42402,-73.90890275896304,40.77486146084593,DITMARS BOULEVARD,35 STREET
1464,1,1464,1,1,0,0,1,2010,50491,-73.83977209274039,40.71958413279533,QUEENS BOULEVARD,ASCAN AVENUE
1465,1,1465,1,0,0,1,1,2010,26338,-73.92415714977113,40.64818950697612,EAST 56 STREET,KINGS HIGHWAY
1466,1,1466,1,1,0,0,1,2010,18854,-73.95856772867657,40.67904782128945,PACIFIC STREET,CLASSON AVENUE
1467,1,1467,1,1,0,0,1,2010,2474,-74.16910122292524,40.52656637592914,LIPSETT AVENUE,HYLAN BOULEVARD
1468,1,1468,1,1,0,0,1,2010,13302,-74.0074266681937,40.62030364140128,BAY RIDGE PARKWAY,13 AVENUE
1469,1,1469,1,0,1,0,1,2010,20767,-73.9890111834806,40.718795529377154,DELANCEY STREET,LUDLOW STREET
1470,1,1470,1,1,0,0,1,2010,54540,-73.84365504260512,40.89290632524218,EDENWALD AVENUE,BAYCHESTER AVENUE
1471,1,1471,1,1,0,0,1,2010,13734,-73.98018152364591,40.61063400953652,WEST 6 STREET,AVENUE O
1472,1,1472,1,1,0,0,1,2010,41560,-73.93169177556571,40.76522374424594,21 STREET,BROADWAY
1473,1,1473,1,1,0,0,1,2010,23353,-73.97456515585532,40.79084159157758,BROADWAY,WEST 90 STREET
1474,1,1474,1,1,0,0,1,2010,53847,-73.84640766416342,40.87055430043697,EAST GUN HILL ROAD,SEXTON PLACE
1475,1,1475,1,1,0,0,1,2010,16263,-73.95963299069743,40.5779933231145,BRIGHTON BEACH AVENUE,CONEY ISLAND AVENUE
1476,1,1476,1,1,0,0,1,2010,61272,-73.74654074720391,40.7357783791972,SPRINGFIELD BOULEVARD,UNION TURNPIKE
1477,1,1477,1,1,0,0,1,2010,61069,-73.7582932838415,40.74084045556126,73 AVENUE,BELL BOULEVARD
1478,1,1478,1,1,0,0,1,2010,17552,-73.96096343659502,40.617905857793104,EAST 14 STREET,AVENUE M
1479,1,1479,1,1,0,0,1,2010,22500,-73.97604824904884,40.75144139364328,EAST 42 STREET,LEXINGTON AVENUE
1480,1,1480,1,1,0,0,1,2010,9509,-74.09475224699257,40.64076984338974,HENDERSON AVENUE,LAFAYETTE AVENUE
1481,1,1481,1,0,0,1,1,2010,3667,-74.1791747753888,40.60786553068285,TELEPORT DRIVE,SOUTH AVENUE
1482,1,1482,1,1,0,0,1,2010,58708,-73.78655584660024,40.72744150417592,182 STREET,UNION TURNPIKE
1483,1,1483,1,1,0,0,12,2010,28102,-73.9023059604239,40.56212820909305,ROCKAWAY BREEZY BOULEVARD,BEACH 193 STREET
1484,1,1484,1,0,0,1,12,2010,28340,-73.90765138215865,40.59685663949135,BELT PARKWAY,BELT PARKWAY EXIT 11 NORTH EB
1485,1,1485,1,0,0,1,12,2010,32668,-73.8431462533712,40.70922345581828,METROPOLITAN AVENUE,J ROBINSON PY WB EN METROPOLITAN
1486,1,1486,1,0,0,1,12,2010,50968,-73.85792759396499,40.756684853233246,111 STREET,34 AVENUE
1487,1,1487,1,1,0,0,12,2010,23532,-73.96116613808472,40.77763554982817,EAST 81 STREET,MADISON AVENUE
1488,1,1488,1,1,0,0,12,2010,14757,-73.99489522426565,40.67079057612658,2 AVENUE,12 STREET
1489,1,1489,1,1,0,0,12,2010,34974,-73.81208399646303,40.695302740695624,97 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1490,1,1490,1,1,0,0,12,2010,53844,-73.84725144870278,40.87098705222492,EAST GUN HILL ROAD,FISH AVENUE
1491,1,1491,1,1,0,0,12,2010,52301,-73.84289858842908,40.824083059033946,LAFAYETTE AVENUE,ZEREGA AVENUE
1492,1,1492,1,0,1,0,12,2010,22581,-73.9735025584163,40.7520649315503,EAST 44 STREET,3 AVENUE
1493,1,1493,1,1,0,0,5,2009,21041,-74.00808550756486,40.74610996538617,11 AVENUE,WEST 19 STREET
1494,1,1494,1,1,0,0,5,2009,16214,-73.96853234121821,40.576305031674416,BRIGHTON BEACH AVENUE,OCEAN PARKWAY
1495,1,1495,1,1,0,0,5,2009,53885,-73.8430029714914,40.85950196796439,EASTCHESTER ROAD,ASTOR AVENUE
1496,1,1496,1,1,0,0,5,2009,150,-74.24574680601,40.51471110046789,WOOD AVENUE,ARTHUR KILL ROAD
1497,1,1497,1,1,0,0,5,2009,22530,-73.97719688627019,40.76432369156061,WEST 57 STREET,AVENUE OF THE AMERICAS
1498,1,1498,1,1,0,0,5,2009,40351,-73.73298586891173,40.71256023135068,221 STREET,HEMPSTEAD AVENUE
1499,1,1499,1,0,1,0,5,2009,27592,-73.93189486933011,40.7063542897965,HARRISON PLACE,MORGAN AVENUE
1500,1,1500,1,1,0,0,5,2009,43510,-73.93639683106362,40.84954119476038,BROADWAY,WEST 180 STREET
1501,1,1501,1,0,1,0,5,2009,55693,-73.8170342117846,40.75472210963555,45 AVENUE,BURLING STREET
1502,1,1502,1,1,0,0,5,2009,21803,-73.97802697909437,40.729433059603416,AVENUE B,EAST 14 STREET
1503,1,1503,1,1,0,0,5,2009,56027,-73.80182691183926,40.75371704596623,46 AVENUE,165 STREET
1504,1,1504,1,1,0,0,5,2009,24105,-73.95454750787172,40.81573735244448,AMSTERDAM AVENUE,WEST 130 STREET
1505,1,1505,1,0,1,0,5,2009,34508,-73.8310667746646,40.699957074798974,JAMAICA AVENUE,MYRTLE AVENUE
1506,1,1506,1,1,0,0,5,2009,20682,-73.99326016170724,40.722354426572494,BOWERY,PRINCE STREET
1507,1,1507,1,1,0,0,5,2009,33852,-73.820876380219,40.67054302909182,LEFFERTS BOULEVARD,135 AVENUE
1508,1,1508,1,1,0,0,5,2009,13655,-73.98829657529313,40.63180388803648,50 STREET,15 AVENUE
1509,1,1509,2,0,0,2,5,2009,38540,-73.74160077834438,40.63879109675079,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD
1510,1,1510,1,0,0,1,5,2009,48185,-73.88696214464052,40.83509568378993,EAST 173 STREET,VYSE AVENUE
1511,1,1511,3,0,0,3,5,2009,41118,-73.91746640821738,40.73548567576678,LAUREL HILL BOULEVARD,49 STREET
1512,1,1512,1,1,0,0,5,2009,14179,-73.9870016347352,40.63649628196774,14 AVENUE,44 STREET
1513,1,1513,1,1,0,0,5,2009,43602,-73.93284984948349,40.8480381092713,AUDUBON AVENUE,WEST 180 STREET
1514,1,1514,1,0,0,1,5,2009,44477,-73.92438411005507,40.86536547550196,VERMILYEA AVENUE,ACADEMY STREET
1515,1,1515,1,1,0,0,5,2009,20466,-74.0025238141657,40.73975264282568,8 AVENUE,WEST 14 STREET
1516,1,1516,1,1,0,0,5,2009,18362,-73.95178509977451,40.64430506678025,ROGERS AVENUE,CORTELYOU ROAD
1517,1,1517,1,0,0,1,6,2009,9884,-74.07844759648289,40.598485614442296,KENSINGTON AVENUE,STEUBEN STREET
1518,1,1518,1,0,1,0,6,2009,17295,-73.97529586348492,40.62091335552674,MC DONALD AVENUE,BAY PARKWAY
1519,1,1519,1,1,0,0,6,2009,43069,-73.91768626979325,40.81608124242047,MELROSE AVENUE,EAST 149 STREET
1520,1,1520,1,1,0,0,6,2009,49495,-73.89687844510608,40.901040579886455,HENRY HUDSON PKWY ET 23 S SB,BROADWAY
1521,1,1521,1,1,0,0,6,2009,59896,-73.76935121839168,40.76028355635873,NORTHERN BOULEVARD,BELL BOULEVARD
1522,1,1522,1,1,0,0,6,2009,26562,-73.91111636377478,40.644851060349815,REMSEN AVENUE,FOSTER AVENUE
1523,1,1523,1,1,0,0,6,2009,42849,-73.92555271704184,40.81194069054461,EAST 140 STREET,3 AVENUE
1524,1,1524,1,1,0,0,6,2009,13567,-73.99250882787078,40.61682718655739,18 AVENUE,BAY RIDGE AVENUE
1525,1,1525,1,1,0,0,6,2009,29819,-73.87304845675476,40.678194106630706,SOUTH CONDUIT AVENUE,EUCLID AVENUE
1526,1,1526,1,1,0,0,6,2009,13154,-73.98123713576419,40.60083669984464,AVENUE S,WEST 9 STREET
1527,1,1527,1,0,0,1,6,2009,54846,-73.82657247242625,40.74188506852823,61 ROAD,HORACE HARDING EXPRESSWAY SR S
1528,1,1528,1,0,0,1,6,2009,46083,-73.87146074191824,40.72932637358693,ELIOT AVENUE,WOODHAVEN BOULEVARD
1529,1,1529,1,0,1,0,6,2009,18565,-73.97659584707081,40.68211982725725,5 AVENUE,DEAN STREET
1530,1,1530,1,1,0,0,6,2009,24149,-73.95065414879753,40.80578467542482,ADAM C POWELL BOULEVARD,WEST 120 STREET
1531,1,1531,1,0,0,1,6,2009,40817,-73.93161370176041,40.73682589693858,GREENPOINT AVENUE,BORDEN AVENUE
1532,1,1532,1,1,0,0,7,2009,21559,-73.97996377076988,40.76890920209854,WEST DRIVE,C P 8 AVENUE APPROACH
1533,1,1533,1,0,0,1,7,2009,48606,-73.90669984732112,40.87339676240426,WEST KINGSBRIDGE ROAD,EXTERIOR STREET
1534,1,1534,1,1,0,0,7,2009,52684,-73.85942693202095,40.83775173019001,UNIONPORT ROAD,METROPOLITAN OVAL
1535,1,1535,1,1,0,0,7,2009,53910,-73.84459189242169,40.869847687266294,KNAPP STREET,FENTON AVENUE
1536,1,1536,1,0,0,1,7,2009,54485,-73.84607999616465,40.89924821896575,NEREID AVENUE,BAYCHESTER AVENUE
1537,1,1537,1,1,0,0,7,2009,55790,-73.81399882908272,40.760665034203754,SANFORD AVENUE,149 PLACE
1538,1,1538,1,1,0,0,7,2009,61769,-73.75378595927484,40.749796134374435,224 STREET,HORACE HARDING EXPRESSWAY SR S
1539,1,1539,1,1,0,0,7,2009,13952,-74.00616295947522,40.65262684917435,4 AVENUE,39 STREET
1540,1,1540,1,0,0,1,7,2009,41622,-73.92780678580795,40.76988903866569,21 STREET,30 AVENUE
1541,1,1541,1,0,0,1,7,2009,10107,-74.06899869554138,40.604396383389556,FINGERBOARD ROAD,NARROWS ROAD NORTH
1542,1,1542,1,1,0,0,7,2009,31892,-73.84070280265561,40.662522951521254,CROSS BAY BOULEVARD,157 AVENUE
1543,1,1543,1,1,0,0,7,2009,17928,-73.97301022489908,40.63610352830695,OCEAN PARKWAY,DITMAS AVENUE
1544,1,1544,1,1,0,0,7,2009,29887,-73.90661904164723,40.70036776700237,PUTNAM AVENUE,CYPRESS AVENUE
1545,1,1545,1,1,0,0,7,2009,24835,-73.93979603759036,40.58956559281845,AVENUE Z,NOSTRAND AVENUE
1546,1,1546,2,0,0,2,7,2009,53667,-73.85591830543801,40.8611334812823,WARING AVENUE,LACONIA AVENUE
1547,1,1547,1,1,0,0,7,2009,50905,-73.86371499915168,40.75772567054918,NORTHERN BOULEVARD,105 STREET
1548,1,1548,1,0,0,1,8,2009,27198,-73.91369605546619,40.67649567244582,THOMAS S BOYLAND STREET,ATLANTIC AVENUE
1549,1,1549,1,1,0,0,8,2009,50616,-73.83667219663467,40.73493007453878,MEADOW LAKE DRIVE,VAN WYCK EXPRESSWAY EXIT 11 SB
1550,1,1550,1,1,0,0,8,2009,22766,-73.96590033944635,40.765357283187555,EAST 64 STREET,LEXINGTON AVENUE
1551,1,1551,1,0,0,1,8,2009,59539,-73.78009357476957,40.752507504153066,FRANCIS LEWIS BOULEVARD,WEEKS LANE
1552,1,1552,1,0,0,1,8,2009,22342,-73.94957212741954,40.73280142516539,PROVOST STREET,INDIA STREET
1553,1,1553,1,0,0,1,8,2009,10409,-74.08456140911915,40.6198075352642,LAUREL AVENUE,TARGEE STREET
1554,1,1554,1,1,0,0,8,2009,54215,-73.86135927901864,40.89466231910048,EAST 233 STREET,BRONX BOULEVARD
1555,1,1555,1,0,1,0,8,2009,27424,-73.93859904940075,40.704066637343644,MOORE STREET,BUSHWICK AVENUE
1556,1,1556,1,0,1,0,8,2009,45500,-73.89585115089682,40.740272042577956,QUEENS BOULEVARD,69 STREET
1557,1,1557,1,0,1,0,8,2009,41483,-73.93538955248609,40.76135538383664,21 STREET,35 AVENUE
1558,1,1558,1,0,0,1,8,2009,34977,-73.811411649937,40.69409604070869,101 AVENUE,VAN WYCK EXPRESSWAY SR EAST
1559,1,1559,1,1,0,0,8,2009,31671,-73.85158771409536,40.67571459327673,SUTTER AVENUE,85 STREET
1560,1,1560,1,1,0,0,8,2009,18378,-73.9525627178544,40.65154600310964,MARTENSE STREET,ROGERS AVENUE
1561,1,1561,1,1,0,0,8,2009,13734,-73.98018152364591,40.61063400953652,WEST 6 STREET,AVENUE O
1562,1,1562,1,1,0,0,8,2009,56894,-73.82021247246567,40.82435231651143,EAST TREMONT AVENUE,SCHLEY AVENUE
1563,1,1563,1,1,0,0,8,2009,13444,-73.99748404039974,40.62451984636567,64 STREET,NEW UTRECHT AVENUE
1564,1,1564,1,0,0,1,8,2009,47363,-73.89542858884084,40.81584467211417,BRUCKNER BOULEVARD,LONGWOOD AVENUE
1565,1,1565,1,0,0,1,8,2009,48079,-73.8897108125782,40.82579964039038,WESTCHESTER AVENUE,FAILE STREET
1566,1,1566,1,1,0,0,8,2009,23844,-73.94348324037577,40.796072992754944,EAST 112 STREET,LEXINGTON AVENUE
1567,1,1567,1,0,0,1,8,2009,9149,-74.09296571021606,40.63118373238879,FOREST AVENUE,HAVEN ESPLANADE
1568,1,1568,1,1,0,0,8,2009,57575,-73.82718423828915,40.851711205204076,WILKINSON AVENUE,BRUCKNER BOULEVARD
1569,1,1569,1,0,0,1,8,2009,15088,-73.98181677553954,40.68732980224591,SCHERMERHORN STREET,NEVINS STREET
1570,1,1570,1,1,0,0,8,2009,44441,-73.92776617642112,40.86292542409306,SHERMAN AVENUE,ARDEN STREET
1571,1,1571,1,0,0,1,8,2009,5869,-74.15940963838275,40.62641622276405,BRUCKNER AVENUE,FOREST AVENUE
1572,1,1572,1,1,0,0,8,2009,26193,-73.92910623213925,40.63979510564715,UTICA AVENUE,FOSTER AVENUE
1573,1,1573,1,1,0,0,8,2009,43604,-73.93575394258094,40.85016820230481,BROADWAY,WEST 181 STREET
1574,1,1574,1,1,0,0,9,2009,49758,-73.86929270491565,40.72443592922427,63 AVENUE,WOODHAVEN BOULEVARD
1575,1,1575,1,1,0,0,9,2009,24997,-73.93503274533448,40.60173379058679,GERRITSEN AVENUE,AVENUE U
1576,1,1576,1,1,0,0,9,2009,23481,-73.96355030323495,40.77436921611674,MADISON AVENUE,EAST 76 STREET
1577,1,1577,1,0,0,1,9,2009,4317,-74.15001069360969,40.537701059580996,ARMSTRONG AVENUE,HYLAN BOULEVARD
1578,1,1578,1,1,0,0,9,2009,21348,-73.99072636372671,40.755950405570175,8 AVENUE,WEST 40 STREET
1579,1,1579,1,1,0,0,9,2009,43490,-73.93868004648095,40.845439131519704,BROADWAY,WEST 174 STREET
1580,1,1580,1,1,0,0,9,2009,37171,-73.78817249183032,40.69235600717744,110 ROAD,GUY R BREWER BOULEVARD
1581,1,1581,1,0,0,1,9,2009,1977,-74.19300901083959,40.534326051357404,DRUMGOOLE ROAD EAST,HUGUENOT AVENUE
1582,1,1582,1,1,0,0,9,2009,18959,-73.95050046458107,40.66986833170113,NOSTRAND AVENUE,EASTERN PARKWAY
1583,1,1583,1,1,0,0,9,2009,19661,-73.95716730138953,40.69970786753021,WALLABOUT STREET,BEDFORD AVENUE
1584,1,1584,2,0,1,1,9,2009,18758,-73.96552511303517,40.68674453186281,WASHINGTON AVENUE,GREENE AVENUE
1585,1,1585,1,1,0,0,9,2009,25791,-73.92110242836907,40.61930919759786,AVENUE N,EAST 56 STREET
1586,1,1586,1,1,0,0,9,2009,21412,-73.9883904453906,40.75916418613023,8 AVENUE,WEST 45 STREET
1587,1,1587,1,1,0,0,9,2009,18410,-73.9484134333098,40.63998746379792,NOSTRAND AVENUE,NEWKIRK AVENUE
1588,1,1588,1,1,0,0,9,2009,12544,-73.99071712196195,40.57370945590652,SURF AVENUE,WEST 24 STREET
1589,1,1589,1,1,0,0,9,2009,26863,-73.93111937887754,40.668798542304266,UTICA AVENUE,EASTERN PARKWAY
1590,1,1590,1,1,0,0,9,2009,47969,-73.89806071073339,40.84702799545184,EAST TREMONT AVENUE,WASHINGTON AVENUE
1591,1,1591,1,1,0,0,10,2009,47412,-73.8905262858338,40.81151194187535,TIFFANY STREET,RANDALL AVENUE
1592,1,1592,1,1,0,0,10,2009,48675,-73.90027587327552,40.863787635659534,WEST 190 STREET,EAST 190 STREET
1593,1,1593,1,1,0,0,10,2009,16538,-73.96759867796442,40.58037847069395,OCEAN PARKWAY,NEPTUNE AVENUE
1594,1,1594,1,0,0,1,10,2009,43577,-73.93371553950163,40.84424637544948,AMSTERDAM AVENUE,WEST 175 STREET
1595,1,1595,1,0,0,1,10,2009,9668,-74.0824393060315,40.576107939421505,SLATER BOULEVARD,FR CAPODANNO BOULEVARD
1596,1,1596,2,0,0,2,10,2009,37569,-73.7743477903168,40.70398639572249,DUNKIRK STREET,ARCADE AVENUE
1597,1,1597,1,1,0,0,10,2009,50879,-73.8627263384199,40.74986793710018,NATIONAL STREET,103 STREET
1598,1,1598,2,0,0,2,10,2009,46778,-73.88017491112042,40.7582690974885,32 AVENUE,88 STREET
1599,1,1599,1,1,0,0,10,2009,21503,-73.98134068728929,40.74707866317216,EAST 34 STREET,PARK AVENUE
1600,1,1600,1,1,0,0,10,2009,27928,-73.91569881943661,40.71348528937281,METROPOLITAN AVENUE,FLUSHING AVENUE
1601,1,1601,1,1,0,0,10,2009,34497,-73.82886489171551,40.69383037989011,ATLANTIC AVENUE,118 STREET
1602,1,1602,1,0,0,1,10,2009,27658,-73.92630564168209,40.69873794580015,HART STREET,CENTRAL AVENUE
1603,1,1603,1,1,0,0,10,2009,24118,-73.95458509656032,40.820769224503046,BROADWAY,WEST 136 STREET
1604,1,1604,1,0,0,1,10,2009,20789,-73.98704399182635,40.72519130138496,1 AVENUE,EAST 4 STREET
1605,1,1605,1,0,0,1,10,2009,7059,-74.12928488142974,40.638841565424386,RICHMOND TERRACE,HEBERTON AVENUE
1606,1,1606,1,0,0,1,10,2009,11055,-74.06316237260582,40.61559789911556,HYLAN BOULEVARD,EDGEWATER STREET
1607,1,1607,1,1,0,0,10,2009,49299,-73.90544981170332,40.880966577810035,WEST 232 STREET,KINGSBRIDGE AVENUE
1608,1,1608,1,1,0,0,10,2009,43301,-73.90856332423255,40.824364512339315,BOSTON ROAD,3 AVENUE
1609,1,1609,1,1,0,0,10,2009,58566,-73.79384983556342,40.73124678241618,JEWEL AVENUE,UTOPIA PARKWAY
1610,1,1610,1,0,0,1,10,2009,12845,-73.99605512823736,40.60327468834212,21 AVENUE,86 STREET
1611,1,1611,1,1,0,0,10,2009,43604,-73.93575394258094,40.85016820230481,BROADWAY,WEST 181 STREET
1612,1,1612,1,1,0,0,10,2009,56690,-73.80413452502324,40.78264488726941,17 ROAD,FRANCIS LEWIS BOULEVARD
1613,1,1613,1,1,0,0,11,2009,42402,-73.90890275896304,40.77486146084593,DITMARS BOULEVARD,35 STREET
1614,1,1614,1,1,0,0,11,2009,43961,-73.92046112263456,40.83091481998404,EAST 165 STREET,GRAND CONCOURSE
1615,1,1615,1,1,0,0,11,2009,13802,-74.01206573077768,40.643425197578004,53 STREET,5 AVENUE
1616,1,1616,1,1,0,0,11,2009,18327,-73.95687581278773,40.66044170263285,MAPLE STREET,BEDFORD AVENUE
1617,1,1617,1,0,0,1,11,2009,43247,-73.90844317116897,40.806477054151124,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1618,1,1618,1,1,0,0,11,2009,3586,-74.16235070579654,40.59735919113297,RIVINGTON AVENUE,RICHMOND AVENUE
1619,1,1619,1,1,0,0,11,2009,42382,-73.91358827580433,40.781577506743695,21 AVENUE,23 STREET
1620,1,1620,1,1,0,0,11,2009,54548,-73.8451046456817,40.89668987847986,BAYCHESTER AVENUE,PITMAN AVENUE
1621,1,1621,1,1,0,0,11,2009,25712,-73.92337090269731,40.60925267505265,HENDRICKSON STREET,AVENUE U
1622,1,1622,1,1,0,0,11,2009,18622,-73.97431048119405,40.6797348231137,FLATBUSH AVENUE,ST MARKS AVENUE
1623,1,1623,1,1,0,0,11,2009,27313,-73.93996978536586,40.692683701891056,DEKALB AVENUE,MARCUS GARVEY BOULEVARD
1624,1,1624,2,2,0,0,11,2009,7291,-74.11829687374627,40.575022583420875,3 STREET,NEW DORP LANE
1625,1,1625,1,0,0,1,11,2009,31495,-73.85825153737893,40.674135610584926,78 STREET,NORTH CONDUIT AVENUE
1626,1,1626,1,1,0,0,11,2009,21425,-73.98757673896536,40.765364181028815,9 AVENUE,WEST 53 STREET
1627,1,1627,1,1,0,0,11,2009,31136,-73.83971463653508,40.650539525450455,91 STREET,164 AVENUE
1628,1,1628,1,1,0,0,11,2009,1956,-74.19217464877413,40.528314594270505,LUTEN AVENUE,DEISIUS STREET
1629,1,1629,1,1,0,0,11,2009,50195,-73.85264012134331,40.72656940041873,QUEENS BOULEVARD,67 ROAD
1630,1,1630,1,0,0,1,11,2009,23358,-73.97223267207197,40.79149820247446,AMSTERDAM AVENUE,WEST 92 STREET
1631,1,1631,1,1,0,0,11,2009,27029,-73.91818493118768,40.66072620864999,EAST 98 STREET,HOWARD AVENUE
1632,1,1632,1,1,0,0,12,2009,12773,-73.99931921495232,40.596640750300935,BELT PARKWAY WB BAY PARKWAY EN,SHORE PARKWAY
1633,1,1633,1,0,0,1,12,2009,34191,-73.8070869110296,40.684541553401466,VAN WYCK EXPRESSWAY SR WEST,LINCOLN STREET
1634,1,1634,1,1,0,0,12,2009,22596,-73.97398183134358,40.75717975771579,PARK AVENUE,EAST 50 STREET
1635,1,1635,1,1,0,0,12,2009,12902,-73.99159842574127,40.6005803657818,86 STREET,23 AVENUE
1636,1,1636,1,1,0,0,12,2009,48477,-73.87372870267026,40.82975288622439,HARROD PLACE,HARROD AVENUE
1637,1,1637,1,1,0,0,12,2009,14047,-73.99765783381281,40.63837414145929,FT HAMILTON PARKWAY,49 STREET
1638,1,1638,1,0,0,1,12,2009,57527,-73.82584985928938,40.837060866299474,WATERBURY-BAISLEY AVE PED OVPS,BRUCKNER BOULEVARD
1639,1,1639,1,1,0,0,12,2009,16924,-73.95451096025212,40.59903580242661,EAST 17 STREET,AVENUE U
1640,1,1640,1,1,0,0,12,2009,23110,-73.94735514926228,40.74810739988378,21 STREET,44 DRIVE
1641,1,1641,1,1,0,0,12,2009,24342,-73.94813866486629,40.82959845858063,BROADWAY,WEST 150 STREET
1642,1,1642,1,0,0,1,12,2009,38089,-73.74709992488563,40.59556276885329,SEAGIRT BOULEVARD,BEACH 13 STREET
1643,1,1643,1,1,0,0,12,2009,11750,-74.026263154685,40.62791995687864,79 STREET,4 AVENUE
1644,1,1644,1,1,0,0,12,2009,13869,-74.00966413016712,40.64926926319674,45 STREET,4 AVENUE
1645,1,1645,1,1,0,0,12,2009,26332,-73.92401936972234,40.646679571442796,EAST 56 STREET,BEVERLY ROAD
1646,1,1646,1,0,1,0,12,2009,22323,-73.9481719465725,40.7246367724882,NASSAU AVENUE,MC GUINNESS BOULEVARD
1647,1,1647,1,1,0,0, , ,20569,-73.99605872723522,40.71623163993241,BOWERY,MANHATTAN BR APPROACH
1648,1,1648,1,1,0,0, , ,41416,-73.93679091706896,40.75988288056643,21 STREET,36 AVENUE
1649,1,1649,1,1,0,0, , ,28544,-73.89136976835483,40.632718948093355,EAST 95 STREET,SEAVIEW AVENUE
1650,1,1650,1,1,0,0, , ,35108,-73.80904927120808,40.70183561403464,JAMAICA AVENUE,146 STREET
1651,1,1651,1,0,0,1, , ,48560,-73.9055700724221,40.85578732229196,EAST 181 STREET,WEST 181 STREET
1652,1,1652,1,1,0,0, , ,17618,-73.95650188830015,40.60953951445136,EAST 17 STREET,KINGS HIGHWAY
1653,1,1653,1,1,0,0, , ,61427,-73.73737181811235,40.71783250234531,218 STREET,JAMAICA AVENUE
1654,1,1654,1,1,0,0, , ,52819,-73.8505371368505,40.82977684974837,WATSON AVENUE,CASTLE HILL AVENUE
1655,1,1655,1,1,0,0, , ,21448,-73.98295691000595,40.74776435290582,EAST 34 STREET,MADISON AVENUE
1656,1,1656,1,1,0,0, , ,61620,-73.7266274266882,40.74080447605146,CROSS ISLAND PARKWAY,UNION TURNPIKE
1657,1,1657,2,2,0,0, , ,15613,-73.99730028853877,40.713468297844756,CATHERINE STREET,EAST BROADWAY
1658,1,1658,1,1,0,0, , ,46079,-73.87324210714881,40.727911703394504,ELIOT AVENUE,85 STREET
1659,1,1659,1,1,0,0, , ,14220,-73.98509519646458,40.64257305628742,36 STREET,CLARA STREET
1660,1,1660,1,1,0,0, , ,31862,-73.84463991148621,40.68029537722435,LIBERTY AVENUE,CROSS BAY BOULEVARD
1661,1,1661,1,1,0,0,2,2009,15180,-74.01482432819691,40.70982336805434,ALBANY STREET,WEST STREET
1662,1,1662,2,0,0,2,2,2009,21576,-73.9945473820542,40.7707422411446,12 AVENUE,JOE DIMAGGIO HIGHWAY
1663,1,1663,1,1,0,0,2,2009,9853,-74.07780237449771,40.57925021268318,SEAVIEW AVENUE,FR CAPODANNO BOULEVARD
1664,1,1664,1,1,0,0,2,2009,8416,-74.08836425290478,40.590751711903756,HYLAN BOULEVARD,BURGHER AVENUE
1665,1,1665,2,2,0,0,2,2009,45942,-73.8776740610046,40.72310112837632,62 AVENUE,80 STREET
1666,1,1666,1,1,0,0,2,2009,49472,-73.8967074704722,40.89580502968037,BROADWAY,WEST 251 STREET
1667,1,1667,1,1,0,0,2,2009,27962,-73.9110348955471,40.69953211424225,PALMETTO STREET,WYCKOFF AVENUE
1668,1,1668,1,1,0,0,2,2009,44783,-73.91026971121411,40.87427181458189,BROADWAY,BROADWAY BRIDGE
1669,1,1669,1,1,0,0,2,2009,51000,-73.8556113257046,40.74460390361961,50 AVENUE,108 STREET
1670,1,1670,2,0,0,2,2,2009,11117,-74.08574929046331,40.633955557208964,CEBRA AVENUE,VICTORY BOULEVARD
1671,1,1671,1,1,0,0,2,2009,26518,-73.91647481296431,40.65784912465238,ROCKAWAY PARKWAY,WILLMOHR STREET
1672,1,1672,1,1,0,0,2,2009,61329,-73.74145072808815,40.73155653990868,HILLSIDE AVENUE,88 AVENUE
1673,1,1673,1,0,0,1,2,2009,21535,-73.98235068990553,40.762343099847634,7 AVENUE,WEST 52 STREET
1674,1,1674,1,1,0,0,2,2009,24106,-73.954089964545,40.81636121487432,AMSTERDAM AVENUE,WEST 131 STREET
